Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Mastery Min,Blue Mastery Max,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrate Min,Blue Winrate Max,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Mastery Min,Red Mastery Max,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrate Min,Red Winrate Max,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
86006,5089,6803,4452,99857,40441.4,4452,99857,6803,-3.058115361,0.654027829,43088.08965,1856583470,0.516129032,0.285714286,0.2,0.181818182,0.603448276,0.357421955,0.181818182,0.603448276,0.285714286,-2.509905158,0.547284848,0.171159127,0.029295447,26315,40065,101902,145020,267120,26315,267120,116084.4,101902,0.722495407,1.049710823,86818.95673,7537531247,0.464285714,0.369565217,0.542857143,0.526548673,0.384615385,0.457574426,0.369565217,0.542857143,0.464285714,-2.816381001,-0.101436509,0.070914417,0.005028854,0
99806,18581,24260,1455,50529,38926.2,1455,99806,24260,1.241707976,1.206965563,34275.61941,1174818086,0.51744186,0.566666667,0.4,1,0.569230769,0.610667859,0.4,1,0.566666667,3.53618978,1.707443459,0.204110111,0.041660937,9609,17649,207,3525,7979,207,17649,7793.8,7979,0.428583172,0.639268679,5936.942055,35247280.96,0.705882353,0.454545455,0,0.2,0.133333333,0.298752228,0,0.705882353,0.2,-0.633034743,0.732547937,0.251553086,0.063278955,1
6120,121,984,1290,5941,2891.2,121,6120,1290,-3.148376643,0.508726374,2592.361503,6720338.16,0.4,0,1,0.5,0.4,0.46,0,1,0.4,1.905517578,0.543731373,0.32,0.1024,870,11455,7401,1292,836,836,11455,4370.8,1292,-1.153098443,0.983217142,4326.601965,18719484.56,0,0.388888889,0.5,0,0,0.177777778,0,0.5,0,-2.670256899,0.722799326,0.220549258,0.048641975,0
74624,14989,88,163,113086,40590,88,113086,14989,-1.503759227,0.85909347,45484.39008,2068829741,0.444444444,0.526315789,0,0,0.28125,0.250402047,0,0.526315789,0.28125,-2.770799155,-0.08669709,0.219150547,0.048026962,30561,8422,21517,23660,45259,8422,45259,25883.8,23660,0.903156841,0.333355644,12051.58299,145240652.6,0.648648649,0.75,0.5,0.565217391,0.5,0.592773208,0.5,0.75,0.565217391,-0.66742813,0.830476474,0.095723966,0.009163078,0
180,5366,79040,44286,98111,45396.6,180,98111,44286,-2.486626027,0.141856607,38881.63992,1511781923,0,0.363636364,0.566666667,0.4,0.466666667,0.359393939,0,0.566666667,0.4,2.871451316,-1.513374894,0.192509883,0.037060055,2253,146839,7107,18643,29197,2253,146839,40807.8,18643,4.396536387,2.071452947,53834.78603,2898184187,1,0.72,0.307692308,0.571428571,0.481481481,0.616120472,0.307692308,1,0.571428571,0.351490746,0.60204827,0.233840717,0.054681481,0
84508,10165,36493,8262,2706,28426.8,2706,84508,10165,1.97704925,1.549638979,30370.50091,922367325.4,0.458333333,0.25,0.46,0,0.333333333,0.300333333,0,0.46,0.333333333,1.047325453,-1.165793821,0.169870539,0.028856,1889,42677,50198,190788,43794,1889,190788,65869.2,43794,3.86501028,1.82268077,64759.48068,4193790338,1,0.636363636,0.545454545,0.46031746,0.594202899,0.647267708,0.46031746,1,0.594202899,3.280961956,1.679267597,0.185833882,0.034534232,0
496,18313,63607,398359,3267,96808.4,496,398359,18313,4.541802992,2.119082772,152461.5998,23244539410,0,0.5,0.407407407,0.515653775,0.75,0.434612237,0,0.75,0.5,2.145066641,-1.013177878,0.244924736,0.059988126,6865,9889,561510,53626,1288,1288,561510,126635.6,9889,4.848998027,2.196487588,218235.1629,47626586306,0.75,0.4,0.472906404,0.666666667,0.333333333,0.524581281,0.333333333,0.75,0.472906404,-2.214844784,0.392819659,0.158599131,0.025153684,0
30881,5345,434704,15520,1522,97594.4,1522,434704,15520,4.926731123,2.216063541,168860.6675,28513925026,0.454545455,0.6,0.230769231,0.6,0,0.377062937,0,0.6,0.454545455,-0.910076336,-0.815143088,0.231941249,0.053796743,1063667,12270,3972,301111,76194,3972,1063667,291442.8,76194,3.487216014,1.875019667,400832.2961,1.60667E+11,0.45,1,0.75,0.666666667,0.538461538,0.681025641,0.45,1,0.666666667,0.379715647,0.763496662,0.189950338,0.036081131,0
357945,25779,2839,69008,31168,97347.8,2839,357945,31168,4.476349289,2.095621211,132021.072,17429563450,0.502439024,0.517241379,0,0.583333333,0.575,0.435602747,0,0.583333333,0.517241379,4.595202152,-2.122817659,0.220062549,0.048427526,37196,18745,6273,13387,56292,6273,56292,26378.6,18745,-0.520500476,0.864193396,18127.96907,328623262.6,1,0.5,0.666666667,0.25,0.666666667,0.616666667,0.25,1,0.666666667,0.859053498,0.115517618,0.244948974,0.06,0
280100,35563,415312,102508,7163,168129.2,7163,415312,102508,-1.368322253,0.76600996,155837.6421,24285370697,0.546242775,0.55,0.525179856,0.5625,0,0.436784526,0,0.5625,0.546242775,4.939128805,-2.219343449,0.218722513,0.047839538,1479,201186,9549,64158,28487,1479,201186,60971.8,28487,3.245655709,1.794084221,73360.93456,5381826719,0.5,0.515151515,0.571428571,0.517241379,0.558139535,0.5323922,0.5,0.571428571,0.517241379,-2.344779576,0.490482786,0.027432852,0.000752561,0
21583,11499,11615,25301,252161,64431.8,11499,252161,21583,4.932863881,2.217394621,94022.32435,8840197476,0.428571429,0.5,0.583333333,0.538461538,0.461538462,0.502380952,0.428571429,0.583333333,0.5,-1.125172359,0.195012519,0.054729737,0.002995344,186758,21777,14832,106757,11982,11982,186758,68421.2,21777,-0.121127545,1.167422482,68856.5158,4741219769,0.588235294,0,0.6,0.5,0.533333333,0.444313725,0,0.6,0.533333333,4.478784334,-2.092767361,0.225118534,0.050678354,1
44319,11870,50132,51290,7008,32923.8,7008,51290,44319,-3.090668628,-0.571994242,19381.3375,375636243.4,0.616666667,0.407407407,0.5,0.5,1,0.604814815,0.407407407,1,0.5,3.080497317,1.702573538,0.208448446,0.043450754,19761,3115,33108,109676,38109,3115,109676,40753.8,33108,3.124894465,1.616527293,36532.45077,1334619959,0,0,0,0.514285714,0.461538462,0.195164835,0,0.514285714,0,-3.204604075,0.630641069,0.239608423,0.057412197,1
364887,12809,158504,287045,395,164728,395,364887,158504,-2.408779103,0.186221563,145016.2263,21029705879,0.428571429,0.333333333,0.507936508,0.52970297,0,0.359908848,0,0.52970297,0.428571429,2.505418553,-1.590266675,0.19271607,0.037139484,1290,6008,147370,147771,50663,1290,147771,70620.4,50663,-3.079035982,0.323847289,65149.79753,4244496119,0.5,1,0.666666667,0.535714286,0.523809524,0.645238095,0.5,1,0.535714286,2.977415721,1.765437254,0.18662779,0.034829932,0
233,7092,14336,27226,364,9850.2,233,27226,7092,0.25623781,1.027423278,10120.54367,102425404.2,0,0,0.666666667,0.6,0,0.253333333,0,0.666666667,0,-3.211234862,0.629503433,0.310984101,0.096711111,35802,345667,25975,193481,2329,2329,345667,120650.8,35802,-0.122224292,1.143054753,131224.5424,17219880523,0.596153846,0.690909091,0.465116279,0.5,0.666666667,0.583769177,0.465116279,0.690909091,0.596153846,-2.561034821,-0.193249715,0.088994517,0.007920024,0
20133,65096,35101,33321,257011,82132.4,20133,257011,35101,4.43352854,2.088991283,88669.26708,7862238924,0.523809524,0.285714286,0.513513514,0.5,0.416666667,0.447940798,0.285714286,0.523809524,0.5,1.377754105,-1.430129846,0.089511472,0.008012304,17075,33156,74273,6752,16028,6752,74273,29456.8,17075,2.567028338,1.60404589,23963.82877,574265089.4,0.5,0.846153846,0.5,0.416666667,0.7,0.592564103,0.416666667,0.846153846,0.5,-1.00311358,0.803756917,0.157433392,0.024785273,0
4664,14077,11393,18078,31045,15851.4,4664,31045,14077,1.411410732,0.896638492,8763.412271,76797394.64,0.8,0.45,0.5,0.285714286,1,0.607142857,0.285714286,1,0.5,-1.316138226,0.516077214,0.257301538,0.066204082,27333,2260,8110,12060,723595,2260,723595,154671.6,12060,4.982855619,2.231343962,284582.7194,80987324196,0.488372093,0,0.125,0.37037037,0.500907441,0.296929981,0,0.500907441,0.37037037,-2.204753631,-0.566660005,0.200687672,0.040275542,1
242145,16249,28753,189722,219343,139242.4,16249,242145,189722,-3.108958765,-0.484979047,96838.55139,9377705036,0.609756098,1,0.736842105,0.615384615,0.441176471,0.680631858,0.441176471,1,0.615384615,1.316045453,0.860938844,0.185351051,0.034355012,19341,70414,202916,82010,252742,19341,252742,125484.6,82010,-2.0540604,0.478830697,87612.0348,7675868642,0.652173913,0.428571429,0.524390244,0.480392157,0.51396648,0.519898845,0.428571429,0.652173913,0.51396648,2.034255414,1.092493836,0.074099305,0.005490707,1
56508,100232,261414,16536,156387,118215.4,16536,261414,100232,0.198367074,0.814874156,85361.36874,7286563273,0.555555556,0.587096774,0.50862069,0.6,0.6375,0.577754604,0.50862069,0.6375,0.587096774,0.125232292,-0.423675042,0.04341415,0.001884788,918,90905,166586,11671,1427,918,166586,54301.4,11671,-0.147081825,1.156858944,65437.74982,4282099101,0.25,0.597122302,0.416666667,0,0.333333333,0.31942446,0,0.597122302,0.333333333,0.786942847,-0.414299599,0.196782792,0.038723467,1
14671,943900,43745,17231,236114,251132.2,14671,943900,43745,3.865008185,1.965648444,356029.7438,1.26757E+11,0.7,0.543209877,0.833333333,0.25,0.444444444,0.554197531,0.25,0.833333333,0.543209877,-0.671440999,-0.16742457,0.201929573,0.040775553,11262,118,9073,29610,144068,118,144068,38826.2,11262,4.344294828,2.064521727,53486.70412,2860827518,0,0,0.5,0.529411765,0.590909091,0.324064171,0,0.590909091,0.5,-3.24356384,-0.55241632,0.266218871,0.070872487,1
482216,7948,64061,53608,12179,124002.4,7948,482216,53608,4.701957681,2.152839603,180465.1893,32567684551,0.433333333,0,0.333333333,0.454545455,0.5,0.344242424,0,0.5,0.433333333,3.174710932,-1.771381051,0.180547072,0.032597245,73326,232266,41350,37878,22837,22837,232266,81531.4,41350,4.072082542,1.996541007,77140.70917,5950689011,0.637931034,0.570093458,0.558823529,0.548387097,0.307692308,0.524585485,0.307692308,0.637931034,0.558823529,3.750901817,-1.782917486,0.112871254,0.01273992,0
105648,34221,155334,169620,24791,97922.8,24791,169620,105648,-2.860292463,-0.127156846,59837.09983,3580478517,0.480769231,0.565217391,0.483333333,0.508196721,0.428571429,0.493217621,0.428571429,0.565217391,0.483333333,1.175538535,0.35359791,0.044362444,0.001968026,9736,58280,1363,95242,15173,1363,95242,35958.8,15173,-0.665011801,0.999944551,35578.89226,1265857574,0.5,0.4375,1,0.542857143,0.48,0.592071429,0.4375,1,0.5,4.473557364,2.087164129,0.206764235,0.042751449,0
51855,95735,2821,70741,366210,117472.4,2821,366210,70741,3.976481951,1.915452967,128044.7724,16395463733,0.444444444,0.555555556,0.285714286,0,0.544364508,0.366015759,0,0.555555556,0.444444444,0.853233748,-1.229348736,0.207026825,0.042860106,7683,2248,120013,23580,113216,2248,120013,53348,23580,-3.190600986,0.536993218,52174.77494,2722207140,0.4,0.666666667,0.605263158,0.461538462,0.5,0.526693657,0.4,0.666666667,0.5,-1.61803197,0.295969571,0.09672088,0.009354929,0
754405,1060137,6226,9880,365750,439279.6,6226,1060137,365750,-1.874109126,0.457355505,415233.4206,1.72419E+11,0.489795918,0.479452055,1,0.666666667,0.644067797,0.655996487,0.479452055,1,0.644067797,2.003637018,1.365954237,0.18835346,0.035477026,24674,43455,206761,28373,713164,24674,713164,203285.4,43455,3.590318045,1.906380796,263829.6432,69606080636,0.416666667,0.375,0.615384615,0.166666667,0.461206897,0.406984969,0.166666667,0.615384615,0.416666667,1.446628701,-0.458943966,0.145079351,0.021048018,1
11345,25712,16863,36740,117408,41613.6,11345,117408,25712,4.02758607,1.973391931,38859.19268,1510036855,0.555555556,0.47826087,0.5,0.714285714,0.2,0.489620428,0.2,0.714285714,0.5,1.948689033,-0.815312777,0.16669655,0.02778774,63658,34749,21565,23553,2176091,21565,2176091,463923.2,34749,4.993794986,2.234353084,856215.8594,7.33106E+11,0.411764706,0,0.666666667,0.487179487,0.524132091,0.41794859,0,0.666666667,0.487179487,2.806771073,-1.47236106,0.224787811,0.05052956,1
430797,48341,310802,87098,62596,187926.8,48341,430797,87098,-1.779823997,0.845258437,154559.1801,23888540145,0.528614458,0.4375,0.496183206,0.622222222,0.451327434,0.507169464,0.4375,0.622222222,0.496183206,0.792413052,1.056230653,0.066014982,0.004357978,8317,8219,11079,24047,163452,8219,163452,43022.8,11079,4.806820094,2.185736076,60497.0687,3659895321,0.5,0.384615385,0.333333333,0.454545455,0.527777778,0.44005439,0.333333333,0.527777778,0.454545455,-1.728870396,-0.392335434,0.072057931,0.005192345,0
8609,36225,18909,4958,69649,27670,4958,69649,18909,1.022106849,1.249696529,23627.67975,558267250.4,0.6,0.4,0.5,0.428571429,0.457627119,0.477239709,0.4,0.6,0.457627119,1.096328771,1.124244404,0.069724239,0.00486147,21492,134938,457789,17879,329630,17879,457789,192345.6,134938,-1.864576024,0.606293288,174489.1886,30446476955,0.470588235,0.527777778,0.571906355,0.444444444,0.422680412,0.487479445,0.422680412,0.571906355,0.470588235,-1.447288207,0.558677407,0.054932864,0.00301762,0
11660,2186,725126,24896,8940,154561.6,2186,725126,11660,4.986559427,2.232349582,285377.5547,81440348703,0.636363636,0.666666667,0.542857143,0.44,0.75,0.607177489,0.44,0.75,0.636363636,-0.41005015,-0.439829201,0.10665316,0.011374897,21826,261013,6906,30588,8959,6906,261013,65858.4,21826,4.843082442,2.19287629,97960.2965,9596219691,0.5,0.566666667,0.25,0.666666667,0.2,0.436666667,0.2,0.666666667,0.5,-2.503810913,-0.25651989,0.181475435,0.032933333,1
33213,17904,26735,35986,61392,35046,17904,61392,33213,2.173442216,1.221605491,14568.98136,212255218,0.567567568,0.5,0.372093023,0.6,0.769230769,0.561778272,0.372093023,0.769230769,0.567567568,0.897051416,0.261801835,0.129867628,0.016865601,4488,88618,1020737,58567,102050,4488,1020737,254892,88618,4.852383738,2.192938179,384388.333,1.47754E+11,0.4,0.505263158,0.452261307,0.391304348,0.553846154,0.460534993,0.391304348,0.553846154,0.452261307,-1.716615607,0.434548186,0.062021614,0.003846681,1
310088,15620,4707,28272,207959,113329.2,4707,310088,28272,-1.595900115,0.892093365,123490.4221,15249884359,0.481927711,0.555555556,0,0.444444444,0.454545455,0.387294633,0,0.555555556,0.454545455,4.307313158,-2.011768716,0.197511045,0.039010613,2193,84371,84915,28552,26318,2193,84915,45269.8,28552,-2.595843775,0.244375275,33451.19425,1118982397,1,0.647058824,0.5,0.461538462,0.333333333,0.588386124,0.333333333,1,0.5,1.70623352,1.259397751,0.228833053,0.052364566,0
78362,80344,19344,14957,7546,40110.6,7546,80344,19344,-3.224609046,0.547406376,32268.57456,1041260904,0.529411765,0.585365854,0.333333333,0.555555556,0.75,0.550733301,0.333333333,0.75,0.555555556,1.701996785,-0.294344061,0.133151973,0.017729448,26838,13353,97154,636229,14137,13353,636229,157542.2,26838,4.655100013,2.148246667,241340.8179,58245390375,0.611111111,0.727272727,0.266666667,0.524456522,0.684210526,0.562743511,0.266666667,0.727272727,0.611111111,1.729142423,-1.34609371,0.163273338,0.026658183,0
75664,17756,526528,71775,32362,144817,17756,526528,71775,4.735052238,2.160959562,192151.5982,36922236688,0,0.25,0.416666667,0.333333333,0.5,0.3,0,0.5,0.333333333,1.128515486,-1.032658539,0.171593836,0.029444444,13197,29970,39431,298681,22473,13197,298681,80750.4,29970,4.875936866,2.201322989,109306.3635,11947881092,1,1,0.483870968,0.530612245,0.75,0.752896643,0.483870968,1,0.75,-2.911692421,-0.007680406,0.220868149,0.048782739,0
701722,735153,4015,9511,4239,290928,4015,735153,9511,-3.308705649,0.612616693,349225.6409,1.21959E+11,0.518518519,0.515228426,0.333333333,0.333333333,0,0.340082722,0,0.518518519,0.333333333,1.649021375,-1.252437347,0.188818811,0.035652544,6628,33907,70097,171777,5773,5773,171777,57636.4,33907,2.157381398,1.527033166,61705.91005,3807619335,1,0.5,0.5,0.470588235,0.666666667,0.62745098,0.470588235,1,0.5,2.467380721,1.663130791,0.19870786,0.039484814,0
10840,11539,49718,31177,25606,25776,10840,49718,25606,-0.049040577,0.774840694,14340.12085,205639066,0.5,0.333333333,0.833333333,0.592592593,0.888888889,0.62962963,0.333333333,0.888888889,0.592592593,-1.824066797,-0.079169916,0.2072089,0.042935528,18611,120602,72850,118967,242030,18611,242030,114612,118967,1.468738018,0.823527936,73824.72417,5450089899,0.625,0.588235294,0.375,0.465909091,0.45,0.500828877,0.375,0.625,0.465909091,-1.911118341,0.157250087,0.092405868,0.008538844,1
14345,30902,69891,3604,188767,61501.8,3604,188767,30902,2.768761299,1.681441927,67496.78007,4555815320,0.5625,0.318181818,0.576923077,0.25,0.588235294,0.459168038,0.25,0.588235294,0.5625,-2.73483937,-0.694092767,0.144796742,0.020966096,44675,132177,1935200,827354,41415,41415,1935200,596164.2,132177,1.656300873,1.50583252,731250.536,5.34727E+11,0.507692308,0.581818182,0.552093476,0.574626866,0.567567568,0.55675968,0.507692308,0.581818182,0.567567568,2.336179817,-1.542333393,0.026432388,0.000698671,0
170391,26226,340720,54677,38957,126194.2,26226,340720,54677,1.227430857,1.406382136,118906.1445,14138671193,0.346153846,0.5,0.4,0.551724138,0.59375,0.478325597,0.346153846,0.59375,0.5,-1.995510736,-0.318693715,0.092503177,0.008556838,11646,36109,9956,46260,155582,9956,155582,51910.6,36109,3.682342196,1.87093156,53685.76254,2882161099,0.5,0.428571429,0.4,0.25,0.5,0.415714286,0.25,0.5,0.428571429,1.657920657,-1.295456885,0.091740539,0.008416327,1
2449,28525,82192,570862,34109,143627.4,2449,570862,34109,4.708694702,2.15794927,215164.0745,46295578972,0,0.5,0.481012658,0.515675676,0.407407407,0.380819148,0,0.515675676,0.481012658,4.239049608,-2.04437478,0.193989307,0.037631851,124511,19287,60621,15027,71004,15027,124511,58090,60621,-0.016484964,0.738613915,39862.31648,1589004275,0.61038961,0.625,0.511627907,0.875,0.506666667,0.625736837,0.506666667,0.875,0.61038961,2.548238624,1.530755594,0.13384077,0.017913352,0
10755,13700,50937,115237,2023,38530.4,2023,115237,13700,1.749396424,1.495872687,41853.64517,1751727614,0.533333333,0.352941176,0.3,0.666666667,0,0.370588235,0,0.666666667,0.352941176,0.272450608,-0.537634605,0.226617811,0.051355632,22022,98350,86136,26200,38038,22022,98350,54149.2,38038,-2.818221795,0.556491487,31779.71561,1009950324,0.409090909,0.584070796,0.636363636,0.488888889,0.4,0.503682846,0.4,0.636363636,0.488888889,-2.341286826,0.321982154,0.093790237,0.008796609,0
7667,10471,81047,54629,66396,44042,7667,81047,54629,-2.74621546,-0.25915175,29770.14805,886261715.2,0.7,0.5,0.523809524,0.541666667,0.535714286,0.560238095,0.5,0.7,0.535714286,4.271640633,2.006584924,0.071323733,0.005087075,33083,544094,3912,42524,14442,3912,544094,127611,33083,4.915874432,2.212481362,208682.5794,43548418961,0.6,0.578767123,0.428571429,0.6,0,0.44146771,0,0.6,0.578767123,3.349130284,-1.85308991,0.229859155,0.052835231,1
115949,20998,189822,81718,90331,99763.6,20998,189822,90331,1.295705869,0.434546187,54756.04067,2998223990,0.391304348,0.608695652,0.512195122,0.619047619,0.591836735,0.544615895,0.391304348,0.619047619,0.591836735,1.132898931,-1.369432871,0.085359992,0.007286328,11271,9200,4519,239205,20344,4519,239205,56907.8,11271,4.93588173,2.218514905,91293.50323,8334503732,0,0.5,0.375,0.482758621,0.555555556,0.382662835,0,0.555555556,0.482758621,3.29367852,-1.795811129,0.200084299,0.040033727,1
4151,135739,200989,327084,8457,135284,4151,327084,135739,-1.037073329,0.50021805,121971.7555,14877109134,0.5,0.4,0.544117647,0.507692308,0.333333333,0.457028658,0.333333333,0.544117647,0.5,-1.309922664,-0.754175769,0.078167301,0.006110127,25745,11815,66893,6111,147682,6111,147682,51649.2,25745,1.720476792,1.470648471,52509.41028,2757238168,1,0.5,0.47826087,0.5,0.555555556,0.606763285,0.47826087,1,0.5,4.65647414,2.146425917,0.198276077,0.039313403,0
4780,16185,5203,14593,1728,8497.8,1728,16185,5203,-2.76269737,0.438531558,5774.988187,33350488.56,0.75,0.615384615,1,0.722222222,1,0.817521368,0.615384615,1,0.75,-2.557864552,0.215153522,0.155625982,0.024219446,125057,4304,17415,1499,15143,1499,125057,32683.6,15143,4.662292978,2.141015352,46586.54054,2170305759,0.510638298,0,0,0.25,0.25,0.20212766,0,0.510638298,0.25,-0.464697343,0.563423693,0.190511689,0.036294703,1
18442,169183,8566,70262,63516,65993.8,8566,169183,63516,1.820786312,1.292599751,56976.30019,3246298783,0.458333333,0.452380952,0.666666667,0.65625,0.571428571,0.561011905,0.452380952,0.666666667,0.571428571,-2.98032017,-0.120975608,0.092396216,0.008537061,2277,1558599,102595,138592,535618,2277,1558599,467536.2,138592,2.932406423,1.747753683,574961.8517,3.30581E+11,0.5,0.485861183,0.6,0.5,0.521551724,0.521482581,0.485861183,0.6,0.5,3.467518293,1.828347431,0.040882457,0.001671375,1
